ICSD_code,space_group
238753,F d -3 m S
238754,F d -3 m S
238755,F d -3 m S
238756,F d -3 m S
238757,F d -3 m S
238761,F d -3 m Z
238762,F d -3 m Z
238763,F d -3 m Z
238772,P m -3 n
238941,I a -3 d
238952,F -4 3 m
238953,F -4 3 m
238976,P -4 3 m
238977,P -4 3 m
238978,P -4 3 m
238988,I m -3
238989,I m -3
2390,F d -3 c Z
239151,I -4 3 d
239165,P 43 3 2
239166,F d -3 m Z
239220,I a -3 d
239221,I a -3 d
239222,I a -3 d
239223,I a -3 d
239224,I a -3 d
239227,F d -3 m Z
23929,F m -3 m
239299,F d -3 m Z
239361,F d -3 c Z
239368,F d -3 m Z
239396,I m -3
239452,F d -3 m Z
239558,P n -3 n Z
239579,F d -3 m Z
239580,F d -3 m Z
23962,I -4 3 d
239627,F d -3 m Z
23965,F m -3
239652,I -4 3 d
239653,I -4 3 d
239663,I a -3 d
239664,I a -3 d
239711,F m -3
239712,F m -3
239716,P a -3
239717,P a -3
239718,P a -3
239721,F d -3 m Z
239761,P a -3
239766,P a -3
239769,P a -3
239772,I 2 3
239774,I 2 3
239781,F d -3 m Z
239782,F d -3 m Z
239783,F d -3 m Z
239826,I a -3
240006,I -4 3 m
240007,I -4 3 m
240011,I m -3
240012,F -4 3 m
240013,F -4 3 m
240014,F -4 3 m
240015,F -4 3 m
240021,P 41 3 2
240025,P 41 3 2
240037,P m -3 n
240038,P m -3 n
240046,F -4 3 m
240054,I m -3
240055,I m -3
240092,P m -3
240094,I m -3
240102,F d -3 m Z
240166,P -4 3 m
240188,P -4 3 m
240198,F -4 3 m
24020,P a -3
240206,F d -3 m Z
24021,P a -3
240245,P n -3 Z
240246,P n -3 Z
240328,P -4 3 m
240339,I -4 3 d
240404,F d -3 m Z
240477,P a -3
240665,I -4 3 m
240666,I -4 3 m
240667,I -4 3 m
240668,I -4 3 m
240669,I -4 3 m
240748,P a -3
240775,F -4 3 m
240815,F d -3 m Z
240816,F d -3 m Z
240817,F d -3 m Z
240818,F d -3 m Z
240857,F d -3 m Z
240858,F d -3 m Z
240859,F d -3 m Z
240903,P a -3
240917,P n -3 m Z
240920,F -4 3 c
240958,F d -3 m Z
241000,I -4 3 d
241001,I -4 3 d
241002,I -4 3 d
241003,I -4 3 d
2411,P 21 3
241114,I -4 3 m
241123,I a -3 d
241131,F -4 3 m
241154,F -4 3 m
241155,F -4 3 m
241156,F -4 3 m
241157,F -4 3 m
241158,F -4 3 m
241159,F -4 3 m
241160,F -4 3 m
241161,F -4 3 m
241162,F -4 3 m
241163,F -4 3 m
241237,F d -3 m Z
241241,I -4 3 d
241242,I -4 3 d
241243,I -4 3 d
241244,I -4 3 d
241330,P n -3 n Z
241337,I a -3 d
241404,I 41 3 2
241405,I 41 3 2
241406,I 41 3 2
241407,I 41 3 2
241408,I 41 3 2
241409,I 41 3 2
241410,I 41 3 2
241413,F -4 3 m
241414,F d -3 m S
241416,F d -3 m Z
241417,F d -3 m Z
241418,F d -3 m Z
241419,F d -3 m Z
241423,F d -3 m Z
241424,F d -3 m Z
241425,P m -3 n
241426,P m -3 n
24145,P 43 3 2
241475,I a -3 d
241476,I a -3 d
241481,I m -3
241482,I m -3
241483,I m -3
241484,I m -3
241485,I m -3
241486,I m -3
241487,I m -3
241488,I m -3
241489,I m -3
241490,I m -3
241491,I m -3
241492,I m -3
24152,F d -3 m Z
24154,P a -3
24156,P a -3
241656,F d -3 m Z
241657,F d -3 m Z
241658,F d -3 m Z
241659,F d -3 m Z
241660,F d -3 m Z
241661,F d -3 m Z
24174,F 2 3
241798,I -4 3 m
241799,I -4 3 m
241800,I -4 3 m
241801,I -4 3 m
241802,I -4 3 m
241803,I -4 3 m
241804,I -4 3 m
241805,I -4 3 m
241806,I -4 3 m
241807,I -4 3 m
241808,I -4 3 m
241809,I -4 3 m
241810,I -4 3 m
241811,I -4 3 m
241812,I -4 3 m
241813,I -4 3 m
241814,I -4 3 m
241815,I -4 3 m
241816,I -4 3 m
241817,I -4 3 m
241818,I -4 3 m
241819,I -4 3 m
241820,I -4 3 m
241821,I -4 3 m
241822,I -4 3 m
241823,I -4 3 m
241824,I -4 3 m
241825,I -4 3 m
241826,I -4 3 m
241827,I -4 3 m
241828,I -4 3 m
241845,I a -3
241848,I a -3
241854,I a -3
24186,P a -3
241869,P a -3
24187,P a -3
241870,P a -3
241871,P a -3
241872,P a -3
241873,P a -3
24190,P a -3
241906,F m -3 c
24193,F d -3 m Z
241937,I m -3 m
241938,I m -3 m
24194,F d -3 m Z
24195,F d -3 m Z
24200,I a -3
24201,P a -3
24202,P a -3
24203,P a -3
242039,P 41 3 2
24205,F d -3 m Z
24206,F d -3 m Z
24210,F d -3 m Z
24211,F d -3 m Z
24212,F d -3 m Z
242122,I a -3 d
24213,F d -3 m Z
242200,F -4 3 c
24221,I a -3
242280,F d -3 m Z
24242,P -4 3 m
24243,P -4 3 m
24254,I -4 3 m
2429,P 21 3
243,P a -3
24303,I m -3 m
24326,I m -3
24333,P a -3
243354,P n -3 m Z
243376,F d -3 m Z
243377,F d -3 m Z
243378,F d -3 m Z
243404,I m -3
243405,I m -3
243406,I m -3
243407,I m -3
243409,F d -3 m Z
243410,F d -3 m Z
243411,F d -3 m Z
243412,F d -3 m Z
243413,F d -3 m Z
243414,F d -3 m Z
243415,F d -3 m Z
243416,F d -3 m Z
243417,F d -3 m Z
243642,I -4 3 d
243643,I -4 3 d
243644,I -4 3 d
243645,I -4 3 d
243646,I -4 3 d
243656,P 43 3 2
243724,F d -3 m Z
243725,F d -3 m Z
243726,F d -3 m Z
24373,F d -3 m S
243822,F d -3 m Z
243823,F d -3 m Z
243838,I m -3
243848,F d -3 m Z
243862,F m -3
243863,P m -3 n
243864,F m -3
243922,I -4 3 m
243923,I -4 3 m
243929,P a -3
24393,P a -3
243946,F d -3 m Z
243947,F d -3 m Z
243948,F d -3 m Z
244010,I -4 3 d
244011,I -4 3 d
244040,F d -3 m Z
244041,F d -3 m Z
244042,F d -3 m Z
244077,F d -3 m Z
244143,F m -3 c
244146,P a -3
244241,P a -3
244298,I 41 3 2
244299,I 41 3 2
244300,I 41 3 2
244301,I 41 3 2
244302,I 41 3 2
244303,I 41 3 2
244304,I 41 3 2
244305,I 41 3 2
2444,I -4 3 d
24441,P -4 3 n
2445,I -4 3 d
244521,I -4 3 d
244567,I m -3 m
2446,I -4 3 d
24468,P -4 3 n
2447,I -4 3 d
24472,P a -3
244743,I a -3 d
244746,I -4 3 m
2448,I -4 3 d
24485,P 42 3 2
24486,P 42 3 2
24487,P 42 3 2
24488,P 42 3 2
24489,P n -3 m S
2449,I -4 3 d
24498,P 42 3 2
24499,P 42 3 2
24500,I -4 3 m
245000,I a -3
24502,F m -3
245021,P -4 3 n
245022,P -4 3 n
245024,F d -3 m Z
245025,F d -3 m Z
24504,F m -3
24505,F m -3
24506,F m -3
245061,I a -3
245069,P m -3 n
24507,F m -3
245070,P m -3 n
245071,P m -3 n
245072,P m -3 n
245092,I -4 3 d
245121,F d -3 m Z
245154,F m -3 c
245173,F d -3 m Z
245174,F d -3 m Z
245185,F d -3 m Z
245186,F d -3 m Z
245275,F d -3 m Z
245291,F d -3 m Z
245293,I m -3
245294,I m -3
245306,F d -3 m Z
245307,F d -3 m Z
245308,F d -3 m Z
24531,P n -3 S
24532,P n -3 S
245326,I a -3 d
24533,P n -3 S
24534,P n -3 S
24536,P n -3 S
24537,P n -3 S
245370,I -4 3 m
24538,P n -3 S
24539,P n -3 S
24540,P n -3 S
24541,P n -3 S
24542,P n -3 S
24543,P n -3 S
24544,P n -3 S
24545,P n -3 S
24546,P n -3 S
24547,P n -3 S
24549,P n -3 S
245494,I a -3 d
245495,I a -3 d
245496,I a -3 d
245497,I a -3 d
245498,I a -3 d
245513,F d -3 m Z
245539,F d -3 m Z
245540,F d -3 m Z
245541,F d -3 m Z
2456,F 2 3
245608,P m -3 n
245640,I a -3 d
245641,I a -3 d
245649,F 2 3
245650,F 4 3 2
245653,P 43 3 2
245654,P 43 3 2
24567,I a -3
245792,F d -3 m Z
245793,F d -3 m Z
245794,I -4 3 d
245806,F d -3 m Z
245807,F d -3 m Z
245808,F -4 3 c
245849,F d -3 m Z
245850,F d -3 m Z
245866,P a -3
245934,I a -3 d
245935,I a -3 d
245936,I a -3 d
245937,I a -3 d
2460,P 43 3 2
246000,I m -3
246001,P n -3 S
246011,F d -3 m Z
246012,F d -3 m Z
246013,F d -3 m Z
246014,F d -3 m Z
246041,F d -3 m Z
246042,F d -3 m Z
246043,F d -3 m Z
246093,F d -3 m S
246094,F d -3 m S
246155,P 43 3 2
24620,I -4 3 d
246211,F d -3 m Z
246217,F d -3 m Z
246225,F d -3 m Z
246226,F d -3 m Z
246234,P a -3
246255,P a -3
246311,F -4 3 m
246313,F -4 3 m
246355,P m -3 n
246356,P m -3 n
246357,P m -3 n
246358,P m -3 n
246372,I a -3
246397,P a -3
246400,F d -3 m Z
246401,F d -3 m Z
246402,F d -3 m Z
246403,F d -3 m Z
246404,F d -3 m Z
246408,P m -3 n
246409,P m -3 n
246410,P m -3 n
246447,P 43 3 2
246448,P 43 3 2
246498,F d -3 m Z
246517,I m -3
246518,I m -3
246519,I m -3
246520,I m -3
246575,I m -3
24662,P a -3
246631,F d -3 m S
246662,F -4 3 m
246729,P m -3 n
246739,P m -3 n
246740,P m -3 n
246741,P m -3 n
246781,P -4 3 m
246852,I -4 3 d
24686,I -4 3 d
246887,P 2 3
246903,P n -3 m Z
246904,P n -3 m Z
246931,P m -3 n
246964,F -4 3 m
246965,F -4 3 m
246966,F -4 3 m
246967,F -4 3 m
246968,F -4 3 m
246976,F -4 3 m
246999,F d -3 m Z
247000,P -4 3 n
247001,P -4 3 n
247002,P -4 3 n
247003,P -4 3 n
247029,F d -3 m Z
247033,I a -3
247047,F d -3 m Z
247048,F d -3 m Z
247049,F d -3 m Z
247050,F d -3 m Z
247051,F d -3 m Z
247091,F d -3 m Z
2471,I m -3 m
24710,F m -3 m
24719,P 21 3
2472,I m -3 m
247234,F d -3 m Z
247235,F d -3 m Z
247236,F d -3 m Z
247237,F d -3 m Z
247238,F d -3 m Z
247239,F d -3 m Z
247240,F d -3 m Z
247241,F d -3 m Z
247242,F d -3 m Z
247243,F d -3 m Z
247244,F d -3 m Z
247295,I m -3 m
247301,F d -3 m Z
247302,F d -3 m Z
247303,F d -3 m Z
247327,P m -3 n
247328,P m -3 n
247329,P m -3 n
247330,P m -3 n
247331,P m -3 n
247332,P m -3 n
247407,I 21 3
247408,I 21 3
247409,I 21 3
247410,I 21 3
247411,I 21 3
247412,I 21 3
247519,P m -3 n
247520,P m -3 n
247521,P m -3 n
247522,P m -3 n
247523,P m -3 n
247524,P m -3 n
247525,P m -3 n
247526,P m -3 n
247528,P m -3 n
247529,P m -3 n
247530,P m -3 n
247531,P m -3 n
247532,P m -3 n
247533,P m -3 n
247534,P m -3 n
24763,P a -3
247638,P m -3 n
247639,P m -3 n
247640,P m -3 n
247641,P m -3 n
247642,P m -3 n
247675,I a -3 d
24769,I m -3
247724,F m -3 c
247725,F m -3 c
247726,F m -3 c
247727,F m -3 c
247728,F m -3 c
247729,F m -3 c
247786,P -4 3 n
247787,P -4 3 n
247797,F d -3 m Z
247798,F d -3 m Z
247799,F d -3 m Z
247800,F d -3 m Z
247801,F d -3 m Z
247821,P n -3 m Z
247838,P -4 3 m
247839,P -4 3 m
247975,F -4 3 m
24800,P a -3
248000,I m -3 m
24801,P a -3
248013,I a -3 d
248014,I a -3 d
248048,F d -3 m Z
248049,F d -3 m Z
248050,F d -3 m Z
248056,I -4 3 d
248075,I a -3 d
248114,F -4 3 m
248132,I m -3
248139,I -4 3 m
248148,P m -3 n
248149,I -4 3 d
248150,P a -3
248167,F d -3 m Z
248168,P m -3 n
248169,F d -3 m Z
248170,P m -3 n
248171,F d -3 m Z
248172,P m -3 n
248173,F d -3 m Z
248174,P m -3 n
248175,F d -3 m Z
248176,P m -3 n
248177,F d -3 m Z
248178,P m -3 n
248179,F d -3 m Z
248180,P m -3 n
248181,F d -3 m Z
248182,P m -3 n
248183,F d -3 m Z
248184,P m -3 n
248185,F d -3 m Z
248186,P m -3 n
248187,F d -3 m Z
248188,P m -3 n
248189,F d -3 m Z
248190,P m -3 n
248230,I m -3
248234,I m -3 m
248235,I m -3 m
248236,I m -3 m
248237,I m -3 m
248255,F 2 3
248256,F 2 3
248277,F d -3 m Z
248278,F d -3 m Z
24828,F d -3 m Z
24829,F d -3 m Z
24830,F d -3 m Z
248350,F d -3 m Z
248353,I m -3 m
248381,F d -3 m Z
248482,F d -3 m Z
24854,P a -3
248545,F d -3 m Z
248546,F d -3 m Z
248547,F d -3 m Z
248548,F d -3 m Z
248549,F d -3 m Z
248550,F d -3 m Z
248551,F d -3 m Z
248552,F d -3 m Z
248553,F d -3 m Z
248554,F d -3 m Z
248555,F d -3 m Z
248559,F d -3 m Z
248560,F d -3 m Z
248561,F d -3 m Z
248562,F d -3 m Z
248563,F d -3 m Z
248565,F d -3 m Z
248572,I -4 3 m
248578,I a -3
248579,I a -3
248598,I m -3
248599,I m -3
248600,I m -3
248601,I m -3
248602,I m -3
248603,I m -3
248604,I m -3
248605,I m -3
248606,I m -3
248607,I m -3
248608,I m -3
248609,I m -3
248610,I m -3
248611,I m -3
248612,I m -3
248613,I m -3
248614,I m -3
248615,I m -3
248620,F -4 3 c
248621,F -4 3 c
248622,I m -3
248623,I m -3
248624,I m -3
248626,F d -3 m Z
248627,F d -3 m Z
248628,F d -3 m Z
248629,F d -3 m Z
248632,F 2 3
24867,F d -3 m Z
248676,F -4 3 m
248678,F -4 3 m
24868,F d -3 m Z
248680,F -4 3 m
248682,F -4 3 m
248684,F -4 3 m
24869,F d -3 m Z
24870,F d -3 m Z
248733,I 2 3
248734,I 2 3
248735,I 2 3
248803,I 2 3
248804,I 2 3
248805,I 2 3
248806,I 2 3
248807,I 2 3
248808,I 2 3
248809,I 2 3
248882,P m -3 n
248883,P m -3 n
248884,P m -3 n
248885,P m -3 n
248886,P m -3 n
248887,P m -3 n
248888,P m -3 n
248889,P m -3 n
248890,P m -3 n
248891,P m -3 n
248892,P m -3 n
248893,P m -3
248894,P m -3 n
248920,I 41 3 2
248921,I 41 3 2
248945,F -4 3 m
248975,F d -3 m Z
24901,F m -3 c
249021,F d -3 m Z
249022,F d -3 m Z
249047,F d -3 m Z
249048,P 43 3 2
249049,F d -3 m Z
249050,F d -3 m Z
249063,F d -3 m Z
249064,F d -3 m Z
249065,F d -3 m Z
249066,F d -3 m Z
249067,F d -3 m Z
249068,F d -3 m Z
249069,F d -3 m Z
249070,F d -3 m Z
249071,F d -3 m Z
249072,F d -3 m Z
249073,F d -3 m Z
249074,F d -3 m Z
249075,F d -3 m Z
249076,F d -3 m Z
249077,F d -3 m Z
249078,F d -3 m Z
249079,F d -3 m Z
249080,F d -3 m Z
249081,F d -3 m Z
249082,F d -3 m Z
249083,F d -3 m Z
249084,F d -3 m Z
249085,F d -3 m Z
249086,F d -3 m Z
249087,F d -3 m Z
249088,F d -3 m Z
249089,F d -3 m Z
249090,F d -3 m Z
249091,F d -3 m Z
249092,F d -3 m Z
249093,F d -3 m Z
249094,F d -3 m Z
249095,F d -3 m Z
249096,F d -3 m Z
249097,F d -3 m Z
249098,F d -3 m Z
249099,F d -3 m Z
249100,F d -3 m Z
249101,F d -3 m Z
249102,F d -3 m Z
249103,F d -3 m Z
249104,F d -3 m Z
249105,F d -3 m Z
249110,F d -3 m S
249129,P a -3
249140,F d -3 m Z
249158,F -4 3 m
249160,P n -3 m Z
249169,F d -3 Z
249228,I m -3
249229,P a -3
249318,I -4 3 d
249320,I a -3 d
249330,F d -3 m Z
249354,P -4 3 n
24940,I a -3 d
24941,I a -3 d
249419,P m -3 n
24942,I a -3 d
249420,P m -3 n
249425,I m -3
249426,I m -3
24943,I a -3 d
24944,I a -3 d
24945,I a -3 d
24946,I a -3 d
24951,I a -3 d
24962,P 21 3
249634,P a -3
249635,P a -3
249636,P a -3
249720,I m -3
249721,I m -3
249722,I m -3
249723,P a -3
249756,P a -3
249807,P a -3
249850,I a -3 d
249909,F d -3 m Z
249910,F d -3 m Z
249911,F d -3 m Z
249941,P -4 3 m
249948,F -4 3 m
249949,F -4 3 m
249950,F -4 3 m
249951,F -4 3 m
249972,F d -3 m Z
249974,F d -3 m Z
249976,F d -3 m Z
249996,I m -3 m
249997,I m -3 m
249998,I m -3 m
249999,I m -3 m
25,F -4 3 m
250093,I m -3
250094,I m -3
250195,I a -3 d
250210,I 2 3
250211,I 2 3
250212,I 2 3
25024,I a -3
250246,F -4 3 m
250252,F d -3 m S
250275,F d -3 m Z
250401,F d -3 m Z
250460,I a -3 d
250486,I a -3
250538,F d -3 m Z
250539,F d -3 m Z
250540,F d -3 m Z
250541,P 43 3 2
250575,F d -3 m Z
250576,F d -3 m Z
250619,F m -3 c
250620,F m -3 c
250621,F m -3 c
250622,F m -3 c
250623,F m -3 c
250624,F m -3 c
250625,F m -3 c
250626,F m -3 c
250627,F m -3 c
250628,F m -3 c
250629,F m -3 c
250630,F m -3 c
250640,P -4 3 m
250653,I m -3
250654,I m -3
250655,I m -3
250656,I m -3
250657,I m -3
250658,I m -3
250659,I m -3
250723,P m -3 n
250724,P m -3 n
250763,F d -3 m Z
250792,I m -3
250793,I m -3
250794,F d -3 m Z
250795,F d -3 m Z
250796,F d -3 m Z
250797,F d -3 m Z
250798,F d -3 m Z
250806,F -4 3 m
250807,F -4 3 m
250832,F -4 3 m
250833,F -4 3 m
250834,F -4 3 m
250835,F -4 3 m
250836,F -4 3 m
250837,F -4 3 m
250838,F -4 3 m
250839,F -4 3 m
250840,F -4 3 m
250841,F -4 3 m
250842,F -4 3 m
250843,F -4 3 m
250844,F -4 3 m
250845,F -4 3 m
250846,F -4 3 m
250863,F d -3 m Z
250864,F d -3 m Z
250865,F d -3 m Z
250866,F d -3 m Z
250867,F d -3 m Z
250906,I m -3
250907,I m -3
250908,I m -3
250909,I m -3
250910,I m -3
250911,I m -3
250912,I m -3
251015,F d -3 m Z
251023,P 41 3 2
251024,P 41 3 2
251025,P 41 3 2
251026,P 41 3 2
251027,P 41 3 2
251028,P 41 3 2
251034,I m -3
251135,P a -3
251136,P a -3
251137,P a -3
251138,P a -3
251139,P a -3
251140,P n -3 Z
251141,P n -3 Z
251142,P n -3 Z
251143,P n -3 Z
251144,P n -3 Z
251145,P n -3 Z
251146,P n -3 Z
251318,F d -3 Z
251383,P n -3 m Z
251384,P n -3 m Z
251385,P n -3 m Z
251389,F d -3 m Z
251390,F d -3 m Z
251452,P a -3
251473,I a -3
251474,I a -3
251475,I a -3
251476,I a -3
251477,I a -3
251478,I a -3
251479,I a -3
251480,I a -3
251481,I a -3
251482,I a -3
251483,I a -3
251484,I a -3
251485,I a -3
251486,I a -3
251487,I a -3
251488,I a -3
251489,I a -3
251490,I a -3
251491,I a -3
251492,I a -3
251498,I m -3
251499,I m -3
251500,I m -3
251561,I m -3
251562,I m -3
251563,I m -3
251564,P a -3
251565,P a -3
251566,P a -3
251567,P a -3
251568,P a -3
251589,I m -3 m
251590,I m -3 m
251651,F d -3 m Z
251657,I m -3
251658,I m -3
251692,I a -3 d
251825,I m -3
251826,I m -3
251827,I m -3
251828,I m -3
251842,P m -3 n
251843,P m -3 n
251844,P m -3 n
251845,P m -3 n
251846,P m -3 n
251847,P m -3 n
251848,P m -3 n
251849,P m -3 n
251850,P m -3 n
251851,P m -3 n
251852,P m -3 n
251853,P m -3 n
251854,P m -3 n
251855,P m -3 n
251856,P m -3 n
251857,P m -3 n
251858,P m -3 n
251859,P m -3 n
251886,P a -3
251939,F -4 3 m
251940,F -4 3 m
251941,F -4 3 m
251942,F -4 3 m
252047,F d -3 Z
252071,P 2 3
252126,F d -3 m Z
252127,F d -3 m Z
252128,F d -3 m Z
252129,F d -3 m Z
252130,F d -3 m Z
252131,F d -3 m Z
252132,F d -3 m Z
252133,F d -3 m Z
252134,F d -3 m Z
252135,F d -3 m Z
252137,F d -3 S
252143,I m -3
252144,P n -3 Z
252166,F d -3 m Z
252186,I a -3 d
252270,P m -3 n
252322,I -4 3 d
252323,I -4 3 d
252324,I -4 3 d
252325,I -4 3 d
252326,I -4 3 d
252327,I -4 3 d
252364,F d -3 m Z
252365,F d -3 m Z
252366,F d -3 m Z
252367,F d -3 m Z
252368,F d -3 m Z
252369,I a -3
252370,F d -3 m Z
252373,F -4 3 m
252390,I m -3
252391,I m -3
252421,F d -3 m Z
252422,F d -3 m Z
252423,F d -3 m Z
252424,F d -3 m Z
252425,F d -3 m Z
252426,F d -3 m Z
252427,F d -3 m Z
252428,F d -3 m Z
252514,I m -3
252595,P m -3 n
252596,P m -3 n
252597,I m -3
252608,F d -3 m Z
252619,I m -3 m
252620,I m -3 m
252632,F d -3 Z
252633,F d -3 Z
252634,F d -3 Z
252635,F d -3 Z
252677,I m -3
252678,I m -3
252695,F d -3 m Z
252696,F d -3 m Z
252697,F d -3 m Z
252698,F d -3 m Z
252699,F d -3 m Z
252700,F d -3 m Z
252791,I -4 3 d
252836,P n -3 Z
252989,I -4 3 d
253023,I a -3
253061,F d -3 m Z
253063,F d -3 m Z
253193,I m -3
253194,I m -3
253195,I m -3
253208,P -4 3 m
253264,I m -3
253265,I m -3
253266,I m -3
253267,I m -3
253268,I m -3
253318,P m -3
253319,P m -3 n
253320,P m -3 n
253321,P m -3 n
253395,F d -3 m Z
253421,I -4 3 d
253422,I -4 3 d
253478,P m -3
253479,P m -3
253485,F -4 3 c
253486,F -4 3 c
253487,F -4 3 c
25349,F -4 3 c
253549,P a -3
253586,F d -3 m Z
253673,I m -3 m
253675,P a -3
25373,P m -3 m
253843,I m -3 m
253844,I m -3 m
253869,F -4 3 m
253877,I m -3
253878,I m -3
253879,I m -3
253880,I m -3
253888,I m -3 m
254057,F m -3
254058,F m -3
254059,F m -3
254060,F m -3
254061,F m -3
254068,I m -3
254069,I m -3
254071,I a -3
254072,I a -3
25413,P m -3 n
25414,F d -3 m S
254166,F m -3
254201,I m -3
254202,I m -3
254308,I m -3 m
254451,F m -3 c
254472,P 43 3 2
254635,P -4 3 n
254636,I -4 3 d
25538,P a -3
255459,P n -3 n Z
255576,P -4 3 m
255577,P -4 3 m
255578,P -4 3 m
255579,P -4 3 m
25565,I a -3
25566,I a -3
25567,P -4 3 m
255718,I a -3 d
25576,P a -3
255804,P a -3
255805,P a -3
255806,P a -3
255807,P a -3
25582,I a -3
25583,I a -3
25584,I a -3
255842,I a -3 d
255849,I a -3 d
255853,I a -3 d
255854,I a -3 d
256037,P n -3 n Z
256209,I -4 3 d
256210,I -4 3 d
256219,P 43 3 2
25622,I m -3 m
256220,P 41 3 2
256222,P a -3
256319,P a -3
256603,I -4 3 d
256677,P n -3 Z
25681,I -4 3 d
257048,P n -3 Z
257049,P n -3 Z
257050,P n -3 Z
257051,P n -3 Z
257052,P n -3 Z
25707,I -4 3 m
257078,P n -3 S
257116,I a -3
257122,F -4 3 m
257155,F d -3 m Z
257156,F d -3 m Z
257161,F d -3 m Z
257162,F d -3 m Z
257163,F d -3 m Z
257164,F d -3 m Z
257165,F d -3 m Z
257173,I -4 3 m
257174,I -4 3 m
257175,I -4 3 m
25718,I -4 3 d
257181,P -4 3 n
257182,P -4 3 n
25719,I -4 3 d
257214,I a -3
257215,I a -3
257216,I a -3
257217,I a -3
257218,I a -3
257219,I a -3
257220,I a -3
257221,I a -3
257222,I a -3
257224,I a -3
257225,I a -3
257226,I a -3
257227,I a -3
257231,P -4 3 n
257233,F m -3 c
257234,F m -3 c
25724,I -4 3 d
25725,I -4 3 d
257272,I a -3
257285,F d -3 m Z
257329,F d -3 m Z
257330,F d -3 m Z
257331,F d -3 m Z
257334,F d -3 m Z
257335,F d -3 m Z
257336,F d -3 m Z
257337,F d -3 m Z
257338,F d -3 m Z
257339,F d -3 m Z
257375,I m -3 m
257376,I m -3 m
257377,I m -3 m
257378,I m -3 m
257379,I m -3 m
257380,I m -3 m
257381,I m -3 m
257382,I m -3 m
257383,I m -3 m
257384,I m -3 m
257385,I m -3 m
257386,I m -3 m
257387,I m -3 m
257388,I m -3 m
257389,I m -3 m
257390,I m -3 m
257391,I m -3 m
257392,I m -3 m
257393,I m -3 m
257394,I m -3 m
257395,I m -3 m
257396,I m -3 m
257397,I m -3 m
257398,I m -3 m
257408,I m -3
257409,I m -3
257493,I 2 3
257504,I -4 3 d
257525,F d -3 m Z
257526,F d -3 m Z
257527,F d -3 m Z
257528,F d -3 m Z
257529,F d -3 m Z
257530,F d -3 m Z
257531,F d -3 m Z
257702,F d -3 m Z
257709,F d -3 m S
257710,F d -3 m S
257711,F d -3 m S
257712,F d -3 m S
257713,F d -3 m S
257714,F d -3 m S
257715,F d -3 m S
257716,F d -3 m S
257728,F -4 3 m
257770,F d -3 m Z
257797,I a -3 d
257798,I a -3 d
25787,I m -3 m
257990,F d -3 m S
257991,F d -3 m S
258026,I m -3 m
258057,F d -3 m Z
258109,F d -3 m Z
258110,F d -3 m Z
258111,F d -3 m Z
258112,F d -3 m Z
258113,F d -3 m Z
258115,P -4 3 n
258116,P -4 3 n
258117,P -4 3 n
258118,P -4 3 n
258119,P -4 3 n
258120,P -4 3 n
258121,P -4 3 n
258122,P -4 3 n
258123,P -4 3 n
258124,P -4 3 n
258125,P -4 3 n
258126,P -4 3 n
258127,P -4 3 n
258128,P -4 3 n
258129,P -4 3 n
258130,P -4 3 n
258131,P -4 3 n
258132,P -4 3 n
258133,P -4 3 n
258134,P -4 3 n
258135,P -4 3 n
258136,P -4 3 n
258137,P -4 3 n
258138,P -4 3 n
258139,P -4 3 n
258140,P -4 3 n
258141,P -4 3 n
258142,P -4 3 n
258143,P -4 3 n
258144,P -4 3 n
258145,P -4 3 n
258146,P 2 3
258147,P 2 3
258148,P 2 3
258149,P 2 3
258150,P 2 3
258151,P 2 3
258152,P 2 3
258153,P 2 3
258154,P 2 3
258155,P 2 3
258156,P 2 3
258176,I -4 3 d
258177,I -4 3 d
2582,F m -3 m
25821,P n -3 m Z
25822,P n -3 m Z
25823,P n -3 m Z
25824,P n -3 m Z
25825,P n -3 m Z
258271,F d -3 m Z
258450,I 2 3
258503,I -4 3 d
258504,I -4 3 d
258631,P n -3 n Z
258681,I a -3 d
258690,F d -3 m Z
258691,F d -3 m Z
258692,F d -3 m Z
258718,I a -3 d
258754,P -4 3 n
258838,F d -3 m Z
258839,F d -3 m Z
258840,F d -3 m Z
258841,F d -3 m Z
258842,P a -3
258843,P a -3
258855,F d -3 m Z
258905,F m -3 c
258921,I a -3 d
258922,I a -3 d
258936,I a -3
258937,I a -3
258938,I a -3
258939,I a -3
259001,I a -3 d
259002,I a -3 d
259003,I a -3 d
259004,I a -3 d
259005,I a -3 d
259006,I a -3 d
259018,F d -3 m Z
259023,F d -3 c Z
259032,I a -3
259033,F d -3 m Z
259035,F d -3 m Z
259049,I a -3 d
259067,F d -3 m Z
259068,F d -3 m Z
259069,F d -3 m Z
259070,F d -3 m Z
259071,F d -3 m Z
259072,F d -3 m Z
259073,F d -3 m Z
259074,F d -3 m Z
259075,F d -3 m Z
259076,F d -3 m Z
259139,I m -3
259140,P n -3 S
259141,I m -3
259142,I m -3
259144,I a -3 d
259158,P 43 3 2
259159,P 43 3 2
259160,P 43 3 2
259161,P 43 3 2
259162,P 43 3 2
259164,I a -3 d
259165,I a -3 d
259166,I a -3 d
259167,I a -3 d
259168,I a -3 d
259169,I a -3 d
259170,I a -3 d
259238,I a -3 d
259239,I a -3 d
259260,F d -3 m Z
2593,I -4 3 d
259334,F d -3 m Z
259340,I m -3
259341,I m -3
259342,I m -3
259343,I m -3
259344,I m -3
